Date,incident_date,incident_subcategory,incident_id,Year
2019-04-07,2019-04-07,From Vehicle,87,2019
2019-04-07,2019-04-07,Other,21,2019
2019-04-07,2019-04-07,Pickpocket,1,2019
2019-04-07,2019-04-07,Shoplifting,8,2019
2019-04-08,2019-04-08,Bicycle,2,2019
2019-04-08,2019-04-08,From Building,6,2019
2019-04-08,2019-04-08,From Vehicle,80,2019
2019-04-08,2019-04-08,Other,26,2019
2019-04-08,2019-04-08,Pickpocket,4,2019
2019-04-08,2019-04-08,Shoplifting,5,2019
2019-04-09,2019-04-09,From Building,9,2019
2019-04-09,2019-04-09,From Vehicle,66,2019
2019-04-09,2019-04-09,Other,22,2019
2019-04-09,2019-04-09,Pickpocket,2,2019
2019-04-09,2019-04-09,Purse Snatch,1,2019
2019-04-09,2019-04-09,Shoplifting,10,2019
2019-04-10,2019-04-10,Bicycle,1,2019
2019-04-10,2019-04-10,From Building,14,2019
2019-04-10,2019-04-10,From Vehicle,86,2019
2019-04-10,2019-04-10,Other,34,2019
2019-04-10,2019-04-10,Pickpocket,1,2019
2019-04-10,2019-04-10,Shoplifting,5,2019
2019-04-11,2019-04-11,Bicycle,3,2019
2019-04-11,2019-04-11,From Building,3,2019
2019-04-11,2019-04-11,From Vehicle,83,2019
2019-04-11,2019-04-11,Other,32,2019
2019-04-11,2019-04-11,Shoplifting,6,2019
2019-04-12,2019-04-12,From Building,8,2019
2019-04-12,2019-04-12,From Vehicle,69,2019
2019-04-12,2019-04-12,Other,33,2019
2019-04-12,2019-04-12,Pickpocket,1,2019
2019-04-12,2019-04-12,Shoplifting,4,2019
2019-04-13,2019-04-13,Auto Parts,1,2019
2019-04-13,2019-04-13,From Building,5,2019
2019-04-13,2019-04-13,From Vehicle,71,2019
2019-04-13,2019-04-13,Other,24,2019
2019-04-13,2019-04-13,Pickpocket,1,2019
2019-04-13,2019-04-13,Purse Snatch,1,2019
2019-04-13,2019-04-13,Shoplifting,9,2019
2019-04-14,2019-04-14,Auto Parts,1,2019
2019-04-14,2019-04-14,Bicycle,1,2019
2019-04-14,2019-04-14,From Building,3,2019
2019-04-14,2019-04-14,From Vehicle,64,2019
2019-04-14,2019-04-14,Other,32,2019
2019-04-14,2019-04-14,Pickpocket,2,2019
2019-04-14,2019-04-14,Shoplifting,13,2019
2019-04-15,2019-04-15,Auto Parts,2,2019
2019-04-15,2019-04-15,Bicycle,1,2019
2019-04-15,2019-04-15,From Building,9,2019
2019-04-15,2019-04-15,From Vehicle,63,2019
2019-04-15,2019-04-15,Other,23,2019
2019-04-15,2019-04-15,Pickpocket,1,2019
2019-04-15,2019-04-15,Shoplifting,7,2019
2019-04-16,2019-04-16,Auto Parts,2,2019
2019-04-16,2019-04-16,Bicycle,2,2019
2019-04-16,2019-04-16,From Building,10,2019
2019-04-16,2019-04-16,From Vehicle,66,2019
2019-04-16,2019-04-16,Other,24,2019
2019-04-16,2019-04-16,Pickpocket,2,2019
2019-04-16,2019-04-16,Shoplifting,5,2019
2019-04-17,2019-04-17,Auto Parts,1,2019
2019-04-17,2019-04-17,Bicycle,1,2019
2019-04-17,2019-04-17,From Building,6,2019
2019-04-17,2019-04-17,From Vehicle,61,2019
2019-04-17,2019-04-17,Other,26,2019
2019-04-17,2019-04-17,Pickpocket,3,2019
2019-04-17,2019-04-17,Shoplifting,14,2019
2019-04-18,2019-04-18,Auto Parts,1,2019
2019-04-18,2019-04-18,Bicycle,1,2019
2019-04-18,2019-04-18,From Building,15,2019
2019-04-18,2019-04-18,From Vehicle,72,2019
2019-04-18,2019-04-18,Other,25,2019
2019-04-18,2019-04-18,Shoplifting,5,2019
2019-04-19,2019-04-19,Auto Parts,2,2019
2019-04-19,2019-04-19,From Building,8,2019
2019-04-19,2019-04-19,From Vehicle,71,2019
2019-04-19,2019-04-19,Other,40,2019
2019-04-19,2019-04-19,Pickpocket,3,2019
2019-04-19,2019-04-19,Shoplifting,6,2019
2019-04-20,2019-04-20,Bicycle,1,2019
2019-04-20,2019-04-20,From Building,12,2019
2019-04-20,2019-04-20,From Vehicle,84,2019
2019-04-20,2019-04-20,Other,31,2019
2019-04-20,2019-04-20,Pickpocket,3,2019
2019-04-20,2019-04-20,Shoplifting,8,2019
2019-04-21,2019-04-21,Auto Parts,4,2019
2019-04-21,2019-04-21,From Building,6,2019
2019-04-21,2019-04-21,From Vehicle,88,2019
2019-04-21,2019-04-21,Other,30,2019
2019-04-21,2019-04-21,Shoplifting,2,2019
2019-04-22,2019-04-22,Bicycle,2,2019
2019-04-22,2019-04-22,From Building,7,2019
2019-04-22,2019-04-22,From Vehicle,55,2019
2019-04-22,2019-04-22,Other,24,2019
2019-04-22,2019-04-22,Pickpocket,2,2019
2019-04-22,2019-04-22,Shoplifting,5,2019
2019-04-23,2019-04-23,From Building,8,2019
2019-04-23,2019-04-23,From Vehicle,52,2019
2019-04-23,2019-04-23,Other,23,2019
2019-04-23,2019-04-23,Pickpocket,1,2019
2019-04-23,2019-04-23,Shoplifting,3,2019
2019-04-24,2019-04-24,From Building,7,2019
2019-04-24,2019-04-24,From Vehicle,55,2019
2019-04-24,2019-04-24,Other,41,2019
2019-04-24,2019-04-24,Shoplifting,8,2019
2019-04-25,2019-04-25,Bicycle,1,2019
2019-04-25,2019-04-25,From Building,7,2019
2019-04-25,2019-04-25,From Vehicle,48,2019
2019-04-25,2019-04-25,Other,24,2019
2019-04-25,2019-04-25,Pickpocket,3,2019
2019-04-25,2019-04-25,Shoplifting,4,2019
2019-04-26,2019-04-26,Bicycle,4,2019
2019-04-26,2019-04-26,From Building,10,2019
2019-04-26,2019-04-26,From Vehicle,87,2019
2019-04-26,2019-04-26,Other,28,2019
2019-04-26,2019-04-26,Pickpocket,3,2019
2019-04-26,2019-04-26,Shoplifting,4,2019
2019-04-27,2019-04-27,Bicycle,2,2019
2019-04-27,2019-04-27,From Building,7,2019
2019-04-27,2019-04-27,From Vehicle,96,2019
2019-04-27,2019-04-27,Other,26,2019
2019-04-27,2019-04-27,Pickpocket,6,2019
2019-04-27,2019-04-27,Shoplifting,12,2019
2019-04-28,2019-04-28,Auto Parts,1,2019
2019-04-28,2019-04-28,Bicycle,2,2019
2019-04-28,2019-04-28,From Building,4,2019
2019-04-28,2019-04-28,From Vehicle,77,2019
2019-04-28,2019-04-28,Other,29,2019
2019-04-28,2019-04-28,Pickpocket,2,2019
2019-04-28,2019-04-28,Shoplifting,7,2019
2019-04-29,2019-04-29,Bicycle,3,2019
2019-04-29,2019-04-29,From Vehicle,58,2019
2019-04-29,2019-04-29,Other,28,2019
2019-04-29,2019-04-29,Pickpocket,1,2019
2019-04-29,2019-04-29,Shoplifting,8,2019
2019-04-30,2019-04-30,Bicycle,1,2019
2019-04-30,2019-04-30,From Building,9,2019
2019-04-30,2019-04-30,From Vehicle,57,2019
2019-04-30,2019-04-30,Other,26,2019
2019-04-30,2019-04-30,Purse Snatch,1,2019
2019-04-30,2019-04-30,Shoplifting,6,2019
2019-05-01,2019-05-01,From Building,12,2019
2019-05-01,2019-05-01,From Vehicle,61,2019
2019-05-01,2019-05-01,Other,36,2019
2019-05-01,2019-05-01,Shoplifting,10,2019
2019-05-02,2019-05-02,Bicycle,2,2019
2019-05-02,2019-05-02,From Building,7,2019
2019-05-02,2019-05-02,From Vehicle,66,2019
2019-05-02,2019-05-02,Other,23,2019
2019-05-02,2019-05-02,Pickpocket,2,2019
2019-05-02,2019-05-02,Shoplifting,10,2019
2019-05-03,2019-05-03,Auto Parts,1,2019
2019-05-03,2019-05-03,From Building,6,2019
2019-05-03,2019-05-03,From Vehicle,74,2019
2019-05-03,2019-05-03,Other,47,2019
2019-05-03,2019-05-03,Pickpocket,5,2019
2019-05-03,2019-05-03,Shoplifting,6,2019
2019-05-04,2019-05-04,Auto Parts,1,2019
2019-05-04,2019-05-04,Bicycle,1,2019
2019-05-04,2019-05-04,From Building,6,2019
2019-05-04,2019-05-04,From Vehicle,74,2019
2019-05-04,2019-05-04,Other,30,2019
2019-05-04,2019-05-04,Pickpocket,4,2019
2019-05-04,2019-05-04,Shoplifting,3,2019
2019-05-05,2019-05-05,Auto Parts,1,2019
2019-05-05,2019-05-05,From Building,8,2019
2019-05-05,2019-05-05,From Vehicle,103,2019
2019-05-05,2019-05-05,Other,30,2019
2019-05-05,2019-05-05,Pickpocket,1,2019
2019-05-05,2019-05-05,Shoplifting,4,2019
2019-05-06,2019-05-06,Auto Parts,1,2019
2019-05-06,2019-05-06,Bicycle,2,2019
2019-05-06,2019-05-06,From Building,5,2019
2019-05-06,2019-05-06,From Vehicle,71,2019
2019-05-06,2019-05-06,Other,29,2019
2019-05-06,2019-05-06,Pickpocket,1,2019
2019-05-06,2019-05-06,Shoplifting,8,2019
2019-05-07,2019-05-07,From Building,6,2019
2019-05-07,2019-05-07,From Vehicle,75,2019
2019-05-07,2019-05-07,Other,24,2019
2019-05-07,2019-05-07,Shoplifting,5,2019
2019-05-08,2019-05-08,From Building,10,2019
2019-05-08,2019-05-08,From Vehicle,68,2019
2019-05-08,2019-05-08,Other,25,2019
2019-05-08,2019-05-08,Pickpocket,2,2019
2019-05-08,2019-05-08,Shoplifting,9,2019
2019-05-09,2019-05-09,Auto Parts,1,2019
2019-05-09,2019-05-09,Bicycle,3,2019
2019-05-09,2019-05-09,From Building,10,2019
2019-05-09,2019-05-09,From Vehicle,59,2019
2019-05-09,2019-05-09,Other,29,2019
2019-05-09,2019-05-09,Shoplifting,11,2019
2019-05-10,2019-05-10,From Building,8,2019
2019-05-10,2019-05-10,From Vehicle,60,2019
2019-05-10,2019-05-10,Other,33,2019
2019-05-10,2019-05-10,Pickpocket,4,2019
2019-05-10,2019-05-10,Shoplifting,9,2019
2019-05-11,2019-05-11,Bicycle,2,2019
2019-05-11,2019-05-11,From Building,2,2019
2019-05-11,2019-05-11,From Vehicle,63,2019
2019-05-11,2019-05-11,Other,20,2019
2019-05-11,2019-05-11,Pickpocket,2,2019
2019-05-11,2019-05-11,Purse Snatch,1,2019
2019-05-11,2019-05-11,Shoplifting,4,2019
2019-05-12,2019-05-12,Bicycle,2,2019
2019-05-12,2019-05-12,From Building,5,2019
2019-05-12,2019-05-12,From Vehicle,77,2019
2019-05-12,2019-05-12,Other,28,2019
2019-05-12,2019-05-12,Pickpocket,2,2019
2019-05-12,2019-05-12,Shoplifting,11,2019
2019-05-13,2019-05-13,Auto Parts,1,2019
2019-05-13,2019-05-13,From Building,4,2019
2019-05-13,2019-05-13,From Vehicle,89,2019
2019-05-13,2019-05-13,Other,25,2019
2019-05-13,2019-05-13,Pickpocket,1,2019
2019-05-13,2019-05-13,Shoplifting,4,2019
2019-05-14,2019-05-14,From Building,6,2019
2019-05-14,2019-05-14,From Vehicle,77,2019
2019-05-14,2019-05-14,Other,21,2019
2019-05-14,2019-05-14,Shoplifting,14,2019
2019-05-15,2019-05-15,Auto Parts,1,2019
2019-05-15,2019-05-15,Bicycle,2,2019
2019-05-15,2019-05-15,From Building,10,2019
2019-05-15,2019-05-15,From Vehicle,61,2019
2019-05-15,2019-05-15,Other,28,2019
2019-05-15,2019-05-15,Pickpocket,1,2019
2019-05-15,2019-05-15,Purse Snatch,1,2019
2019-05-15,2019-05-15,Shoplifting,4,2019
2019-05-16,2019-05-16,Auto Parts,1,2019
2019-05-16,2019-05-16,Bicycle,1,2019
2019-05-16,2019-05-16,From Building,14,2019
2019-05-16,2019-05-16,From Vehicle,77,2019
2019-05-16,2019-05-16,Other,19,2019
2019-05-16,2019-05-16,Shoplifting,10,2019
2019-05-17,2019-05-17,Bicycle,1,2019
2019-05-17,2019-05-17,From Building,10,2019
2019-05-17,2019-05-17,From Vehicle,84,2019
2019-05-17,2019-05-17,Other,25,2019
2019-05-17,2019-05-17,Pickpocket,1,2019
2019-05-17,2019-05-17,Shoplifting,5,2019
2019-05-18,2019-05-18,Bicycle,1,2019
2019-05-18,2019-05-18,From Building,10,2019
2019-05-18,2019-05-18,From Vehicle,99,2019
2019-05-18,2019-05-18,Other,28,2019
2019-05-18,2019-05-18,Pickpocket,4,2019
2019-05-18,2019-05-18,Shoplifting,4,2019
2019-05-19,2019-05-19,From Building,8,2019
2019-05-19,2019-05-19,From Vehicle,110,2019
2019-05-19,2019-05-19,Other,36,2019
2019-05-19,2019-05-19,Pickpocket,3,2019
2019-05-19,2019-05-19,Shoplifting,6,2019
2019-05-20,2019-05-20,Bicycle,3,2019
2019-05-20,2019-05-20,From Building,3,2019
2019-05-20,2019-05-20,From Vehicle,86,2019
2019-05-20,2019-05-20,Other,27,2019
2019-05-20,2019-05-20,Pickpocket,2,2019
2019-05-20,2019-05-20,Shoplifting,2,2019
2019-05-21,2019-05-21,Auto Parts,1,2019
2019-05-21,2019-05-21,Bicycle,3,2019
2019-05-21,2019-05-21,From Building,11,2019
2019-05-21,2019-05-21,From Vehicle,52,2019
2019-05-21,2019-05-21,Other,27,2019
2019-05-21,2019-05-21,Pickpocket,2,2019
2019-05-21,2019-05-21,Shoplifting,6,2019
2019-05-22,2019-05-22,Bicycle,2,2019
2019-05-22,2019-05-22,From Building,6,2019
2019-05-22,2019-05-22,From Vehicle,51,2019
2019-05-22,2019-05-22,Other,28,2019
2019-05-22,2019-05-22,Shoplifting,3,2019
2019-05-23,2019-05-23,From Building,6,2019
2019-05-23,2019-05-23,From Vehicle,76,2019
2019-05-23,2019-05-23,Other,38,2019
2019-05-23,2019-05-23,Pickpocket,2,2019
2019-05-23,2019-05-23,Shoplifting,4,2019
2019-05-24,2019-05-24,From Building,8,2019
2019-05-24,2019-05-24,From Vehicle,87,2019
2019-05-24,2019-05-24,Other,37,2019
2019-05-24,2019-05-24,Pickpocket,3,2019
2019-05-24,2019-05-24,Shoplifting,4,2019
2019-05-25,2019-05-25,Bicycle,1,2019
2019-05-25,2019-05-25,From Building,6,2019
2019-05-25,2019-05-25,From Vehicle,76,2019
2019-05-25,2019-05-25,Other,43,2019
2019-05-25,2019-05-25,Pickpocket,4,2019
2019-05-25,2019-05-25,Shoplifting,6,2019
2019-05-26,2019-05-26,Bicycle,4,2019
2019-05-26,2019-05-26,From Building,4,2019
2019-05-26,2019-05-26,From Vehicle,104,2019
2019-05-26,2019-05-26,Other,36,2019
2019-05-26,2019-05-26,Pickpocket,2,2019
2019-05-26,2019-05-26,Shoplifting,6,2019
2019-05-27,2019-05-27,Bicycle,1,2019
2019-05-27,2019-05-27,From Building,7,2019
2019-05-27,2019-05-27,From Vehicle,49,2019
2019-05-27,2019-05-27,Other,28,2019
2019-05-27,2019-05-27,Pickpocket,1,2019
2019-05-27,2019-05-27,Shoplifting,8,2019
2019-05-28,2019-05-28,Auto Parts,1,2019
2019-05-28,2019-05-28,From Building,4,2019
2019-05-28,2019-05-28,From Vehicle,58,2019
2019-05-28,2019-05-28,Other,24,2019
2019-05-28,2019-05-28,Pickpocket,4,2019
2019-05-28,2019-05-28,Shoplifting,7,2019
2019-05-29,2019-05-29,Auto Parts,1,2019
2019-05-29,2019-05-29,Bicycle,2,2019
2019-05-29,2019-05-29,From Building,9,2019
2019-05-29,2019-05-29,From Vehicle,68,2019
2019-05-29,2019-05-29,Other,33,2019
2019-05-29,2019-05-29,Pickpocket,3,2019
2019-05-29,2019-05-29,Shoplifting,7,2019
2019-05-30,2019-05-30,Auto Parts,1,2019
2019-05-30,2019-05-30,Bicycle,3,2019
2019-05-30,2019-05-30,From Building,5,2019
2019-05-30,2019-05-30,From Vehicle,75,2019
2019-05-30,2019-05-30,Other,32,2019
2019-05-30,2019-05-30,Pickpocket,2,2019
2019-05-30,2019-05-30,Shoplifting,6,2019
2019-05-31,2019-05-31,Auto Parts,1,2019
2019-05-31,2019-05-31,Bicycle,3,2019
2019-05-31,2019-05-31,From Building,6,2019
2019-05-31,2019-05-31,From Vehicle,74,2019
2019-05-31,2019-05-31,Other,36,2019
2019-05-31,2019-05-31,Pickpocket,2,2019
2019-05-31,2019-05-31,Shoplifting,11,2019
2019-06-01,2019-06-01,Auto Parts,1,2019
2019-06-01,2019-06-01,Bicycle,2,2019
2019-06-01,2019-06-01,From Building,6,2019
2019-06-01,2019-06-01,From Vehicle,95,2019
2019-06-01,2019-06-01,Other,44,2019
2019-06-01,2019-06-01,Pickpocket,2,2019
2019-06-01,2019-06-01,Shoplifting,4,2019
2019-06-02,2019-06-02,Bicycle,3,2019
2019-06-02,2019-06-02,From Building,8,2019
2019-06-02,2019-06-02,From Vehicle,71,2019
2019-06-02,2019-06-02,Other,27,2019
2019-06-02,2019-06-02,Pickpocket,1,2019
2019-06-02,2019-06-02,Shoplifting,2,2019
2019-06-03,2019-06-03,Bicycle,1,2019
2019-06-03,2019-06-03,From Building,7,2019
2019-06-03,2019-06-03,From Vehicle,77,2019
2019-06-03,2019-06-03,Other,30,2019
2019-06-03,2019-06-03,Pickpocket,3,2019
2019-06-03,2019-06-03,Shoplifting,9,2019
2019-06-04,2019-06-04,Auto Parts,1,2019
2019-06-04,2019-06-04,Bicycle,2,2019
2019-06-04,2019-06-04,From Building,4,2019
2019-06-04,2019-06-04,From Vehicle,76,2019
2019-06-04,2019-06-04,Other,20,2019
2019-06-04,2019-06-04,Pickpocket,1,2019
2019-06-04,2019-06-04,Shoplifting,9,2019
2019-06-05,2019-06-05,Auto Parts,2,2019
2019-06-05,2019-06-05,Bicycle,1,2019
2019-06-05,2019-06-05,From Building,15,2019
2019-06-05,2019-06-05,From Vehicle,76,2019
2019-06-05,2019-06-05,Other,19,2019
2019-06-05,2019-06-05,Shoplifting,9,2019
2019-06-06,2019-06-06,Auto Parts,1,2019
2019-06-06,2019-06-06,Bicycle,3,2019
2019-06-06,2019-06-06,From Building,5,2019
2019-06-06,2019-06-06,From Vehicle,100,2019
2019-06-06,2019-06-06,Other,31,2019
2019-06-06,2019-06-06,Pickpocket,2,2019
2019-06-06,2019-06-06,Shoplifting,6,2019
2019-06-07,2019-06-07,Auto Parts,1,2019
2019-06-07,2019-06-07,Bicycle,3,2019
2019-06-07,2019-06-07,From Building,10,2019
2019-06-07,2019-06-07,From Vehicle,75,2019
2019-06-07,2019-06-07,Other,34,2019
2019-06-07,2019-06-07,Pickpocket,3,2019
2019-06-07,2019-06-07,Shoplifting,12,2019
2019-06-08,2019-06-08,Auto Parts,1,2019
2019-06-08,2019-06-08,Bicycle,2,2019
2019-06-08,2019-06-08,From Building,4,2019
2019-06-08,2019-06-08,From Vehicle,91,2019
2019-06-08,2019-06-08,Other,33,2019
2019-06-08,2019-06-08,Pickpocket,2,2019
2019-06-08,2019-06-08,Shoplifting,4,2019
2019-06-09,2019-06-09,Bicycle,2,2019
2019-06-09,2019-06-09,From Building,10,2019
2019-06-09,2019-06-09,From Vehicle,50,2019
2019-06-09,2019-06-09,Other,21,2019
2019-06-09,2019-06-09,Shoplifting,5,2019
2019-06-10,2019-06-10,Auto Parts,1,2019
2019-06-10,2019-06-10,Bicycle,3,2019
2019-06-10,2019-06-10,From Building,7,2019
2019-06-10,2019-06-10,From Vehicle,57,2019
2019-06-10,2019-06-10,Other,32,2019
2019-06-10,2019-06-10,Pickpocket,1,2019
2019-06-10,2019-06-10,Shoplifting,5,2019
2019-06-11,2019-06-11,Bicycle,2,2019
2019-06-11,2019-06-11,From Building,3,2019
2019-06-11,2019-06-11,From Vehicle,40,2019
2019-06-11,2019-06-11,Other,27,2019
2019-06-11,2019-06-11,Pickpocket,1,2019
2019-06-11,2019-06-11,Purse Snatch,1,2019
2019-06-11,2019-06-11,Shoplifting,2,2019
2019-06-12,2019-06-12,Auto Parts,1,2019
2019-06-12,2019-06-12,Bicycle,2,2019
2019-06-12,2019-06-12,From Building,11,2019
2019-06-12,2019-06-12,From Vehicle,92,2019
2019-06-12,2019-06-12,Other,30,2019
2019-06-12,2019-06-12,Pickpocket,3,2019
2019-06-12,2019-06-12,Shoplifting,4,2019
2019-06-13,2019-06-13,Bicycle,1,2019
2019-06-13,2019-06-13,From Building,13,2019
2019-06-13,2019-06-13,From Vehicle,55,2019
2019-06-13,2019-06-13,Other,29,2019
2019-06-13,2019-06-13,Shoplifting,5,2019
2019-06-14,2019-06-14,From Building,7,2019
2019-06-14,2019-06-14,From Vehicle,85,2019
2019-06-14,2019-06-14,Other,26,2019
2019-06-14,2019-06-14,Pickpocket,2,2019
2019-06-14,2019-06-14,Shoplifting,9,2019
2019-06-15,2019-06-15,Auto Parts,1,2019
2019-06-15,2019-06-15,From Building,2,2019
2019-06-15,2019-06-15,From Vehicle,75,2019
2019-06-15,2019-06-15,Other,22,2019
2019-06-15,2019-06-15,Pickpocket,1,2019
2019-06-15,2019-06-15,Shoplifting,9,2019
2019-06-16,2019-06-16,Bicycle,3,2019
2019-06-16,2019-06-16,From Building,4,2019
2019-06-16,2019-06-16,From Vehicle,72,2019
2019-06-16,2019-06-16,Other,20,2019
2019-06-16,2019-06-16,Pickpocket,4,2019
2019-06-16,2019-06-16,Shoplifting,5,2019
2019-06-17,2019-06-17,Auto Parts,1,2019
2019-06-17,2019-06-17,Bicycle,5,2019
2019-06-17,2019-06-17,From Building,7,2019
2019-06-17,2019-06-17,From Vehicle,94,2019
2019-06-17,2019-06-17,Other,16,2019
2019-06-17,2019-06-17,Shoplifting,8,2019
2019-06-18,2019-06-18,Bicycle,1,2019
2019-06-18,2019-06-18,From Building,8,2019
2019-06-18,2019-06-18,From Vehicle,77,2019
2019-06-18,2019-06-18,Other,36,2019
2019-06-18,2019-06-18,Shoplifting,7,2019
2019-06-19,2019-06-19,Bicycle,1,2019
2019-06-19,2019-06-19,From Building,8,2019
2019-06-19,2019-06-19,From Vehicle,98,2019
2019-06-19,2019-06-19,Other,37,2019
2019-06-19,2019-06-19,Pickpocket,1,2019
2019-06-19,2019-06-19,Shoplifting,9,2019
2019-06-20,2019-06-20,Bicycle,1,2019
2019-06-20,2019-06-20,From Building,10,2019
2019-06-20,2019-06-20,From Vehicle,74,2019
2019-06-20,2019-06-20,Other,27,2019
2019-06-20,2019-06-20,Shoplifting,8,2019
2019-06-21,2019-06-21,Auto Parts,1,2019
2019-06-21,2019-06-21,From Building,5,2019
2019-06-21,2019-06-21,From Vehicle,77,2019
2019-06-21,2019-06-21,Other,46,2019
2019-06-21,2019-06-21,Pickpocket,3,2019
2019-06-21,2019-06-21,Shoplifting,7,2019
2019-06-22,2019-06-22,Bicycle,2,2019
2019-06-22,2019-06-22,From Building,8,2019
2019-06-22,2019-06-22,From Vehicle,79,2019
2019-06-22,2019-06-22,Other,27,2019
2019-06-22,2019-06-22,Shoplifting,5,2019
2019-06-23,2019-06-23,Bicycle,1,2019
2019-06-23,2019-06-23,From Building,2,2019
2019-06-23,2019-06-23,From Vehicle,82,2019
2019-06-23,2019-06-23,Other,25,2019
2019-06-23,2019-06-23,Pickpocket,2,2019
2019-06-23,2019-06-23,Shoplifting,7,2019
2019-06-24,2019-06-24,Bicycle,2,2019
2019-06-24,2019-06-24,From Building,7,2019
2019-06-24,2019-06-24,From Vehicle,72,2019
2019-06-24,2019-06-24,Other,27,2019
2019-06-24,2019-06-24,Pickpocket,3,2019
2019-06-24,2019-06-24,Shoplifting,9,2019
2019-06-25,2019-06-25,Bicycle,2,2019
2019-06-25,2019-06-25,From Building,6,2019
2019-06-25,2019-06-25,From Vehicle,77,2019
2019-06-25,2019-06-25,Other,28,2019
2019-06-25,2019-06-25,Pickpocket,2,2019
2019-06-25,2019-06-25,Shoplifting,10,2019
2019-06-26,2019-06-26,From Building,6,2019
2019-06-26,2019-06-26,From Vehicle,78,2019
2019-06-26,2019-06-26,Other,40,2019
2019-06-26,2019-06-26,Pickpocket,3,2019
2019-06-26,2019-06-26,Shoplifting,8,2019
2019-06-27,2019-06-27,Bicycle,1,2019
2019-06-27,2019-06-27,From Building,13,2019
2019-06-27,2019-06-27,From Vehicle,90,2019
2019-06-27,2019-06-27,Other,21,2019
2019-06-27,2019-06-27,Pickpocket,2,2019
2019-06-27,2019-06-27,Shoplifting,4,2019
2019-06-28,2019-06-28,Auto Parts,1,2019
2019-06-28,2019-06-28,Bicycle,3,2019
2019-06-28,2019-06-28,From Building,7,2019
2019-06-28,2019-06-28,From Vehicle,94,2019
2019-06-28,2019-06-28,Other,46,2019
2019-06-28,2019-06-28,Pickpocket,4,2019
2019-06-28,2019-06-28,Shoplifting,5,2019
2019-06-29,2019-06-29,Bicycle,1,2019
2019-06-29,2019-06-29,From Building,4,2019
2019-06-29,2019-06-29,From Vehicle,121,2019
2019-06-29,2019-06-29,Other,67,2019
2019-06-29,2019-06-29,Pickpocket,7,2019
2019-06-29,2019-06-29,Shoplifting,10,2019
2019-06-30,2019-06-30,Bicycle,6,2019
2019-06-30,2019-06-30,From Building,6,2019
2019-06-30,2019-06-30,From Vehicle,129,2019
2019-06-30,2019-06-30,Other,100,2019
2019-06-30,2019-06-30,Pickpocket,14,2019
2019-06-30,2019-06-30,Shoplifting,3,2019
2019-07-01,2019-07-01,Bicycle,2,2019
2019-07-01,2019-07-01,From Building,13,2019
2019-07-01,2019-07-01,From Vehicle,67,2019
2019-07-01,2019-07-01,Other,40,2019
2019-07-01,2019-07-01,Pickpocket,2,2019
2019-07-01,2019-07-01,Shoplifting,12,2019
2019-07-02,2019-07-02,From Building,5,2019
2019-07-02,2019-07-02,From Vehicle,100,2019
2019-07-02,2019-07-02,Other,33,2019
2019-07-02,2019-07-02,Shoplifting,13,2019
2019-07-03,2019-07-03,Auto Parts,1,2019
2019-07-03,2019-07-03,Bicycle,1,2019
2019-07-03,2019-07-03,From Building,8,2019
2019-07-03,2019-07-03,From Vehicle,99,2019
2019-07-03,2019-07-03,Other,23,2019
2019-07-03,2019-07-03,Pickpocket,3,2019
2019-07-03,2019-07-03,Shoplifting,3,2019
2019-07-04,2019-07-04,Bicycle,4,2019
2019-07-04,2019-07-04,From Building,7,2019
2019-07-04,2019-07-04,From Vehicle,65,2019
2019-07-04,2019-07-04,Other,35,2019
2019-07-04,2019-07-04,Shoplifting,5,2019
2019-07-05,2019-07-05,Auto Parts,1,2019
2019-07-05,2019-07-05,Bicycle,1,2019
2019-07-05,2019-07-05,From Building,9,2019
2019-07-05,2019-07-05,From Vehicle,92,2019
2019-07-05,2019-07-05,Other,29,2019
2019-07-05,2019-07-05,Pickpocket,1,2019
2019-07-05,2019-07-05,Shoplifting,11,2019
2019-07-06,2019-07-06,Auto Parts,1,2019
2019-07-06,2019-07-06,From Building,2,2019
2019-07-06,2019-07-06,From Vehicle,96,2019
2019-07-06,2019-07-06,Other,28,2019
2019-07-06,2019-07-06,Pickpocket,1,2019
2019-07-06,2019-07-06,Shoplifting,4,2019
2019-07-07,2019-07-07,Bicycle,2,2019
2019-07-07,2019-07-07,From Building,2,2019
2019-07-07,2019-07-07,From Vehicle,84,2019
2019-07-07,2019-07-07,Other,21,2019
2019-07-07,2019-07-07,Shoplifting,4,2019
2019-07-08,2019-07-08,Auto Parts,2,2019
2019-07-08,2019-07-08,Bicycle,1,2019
2019-07-08,2019-07-08,From Building,12,2019
2019-07-08,2019-07-08,From Vehicle,88,2019
2019-07-08,2019-07-08,Other,33,2019
2019-07-08,2019-07-08,Shoplifting,5,2019
